time,MP2.5,temperature_2m,relative_humidity_2m
2018-12-09 20:00:00+00:00,14.0,19.9,75.543846
2018-12-09 21:00:00+00:00,18.0,18.2,77.49398
2018-12-09 22:00:00+00:00,22.0,17.05,78.589355
2018-12-09 23:00:00+00:00,17.0,16.15,83.758766
2018-12-10 00:00:00+00:00,12.0,16.05,83.74726
2018-12-10 01:00:00+00:00,12.0,15.9,84.00358
2018-12-10 02:00:00+00:00,14.0,15.35,88.15612
2018-12-10 03:00:00+00:00,11.0,14.7,89.55221
2018-12-10 04:00:00+00:00,11.0,14.4,89.5291
2018-12-10 05:00:00+00:00,13.0,14.5,92.208084
2018-12-10 06:00:00+00:00,11.0,14.45,93.1114
2018-12-10 07:00:00+00:00,12.0,13.4,95.84409
2018-12-10 08:00:00+00:00,9.0,12.65,98.0513
2018-12-10 09:00:00+00:00,11.0,14.55,94.9512
2018-12-10 10:00:00+00:00,12.0,17.15,85.23826
2018-12-10 11:00:00+00:00,7.0,20.0,75.0774
2018-12-10 12:00:00+00:00,2.0,22.1,69.01285
2018-12-10 13:00:00+00:00,5.0,24.15,62.539818
2018-12-10 14:00:00+00:00,5.0,25.7,56.654842
2018-12-10 15:00:00+00:00,17.0,27.0,48.75262
2018-12-10 16:00:00+00:00,22.0,27.7,43.590622
2018-12-10 17:00:00+00:00,7.0,28.05,41.480934
2018-12-10 18:00:00+00:00,14.0,28.6,38.63553
2018-12-10 19:00:00+00:00,18.0,27.3,46.236977
2018-12-10 20:00:00+00:00,22.0,23.7,65.69798
2018-12-10 21:00:00+00:00,26.0,23.3,70.5694
2018-12-10 22:00:00+00:00,22.0,21.3,79.19999
2018-12-10 23:00:00+00:00,23.0,20.45,78.82915
2018-12-11 00:00:00+00:00,13.0,19.75,83.36938
2018-12-11 01:00:00+00:00,16.0,20.0,78.51382
2018-12-11 02:00:00+00:00,8.0,19.6,78.45552
2018-12-11 03:00:00+00:00,26.0,19.1,76.63815
2018-12-11 04:00:00+00:00,18.0,18.1,77.22813
2018-12-11 05:00:00+00:00,15.0,16.9,83.57372
2018-12-11 06:00:00+00:00,19.0,16.3,87.3856
2018-12-11 07:00:00+00:00,15.0,15.8,89.34639
2018-12-11 08:00:00+00:00,18.0,15.4,91.07209
2018-12-11 09:00:00+00:00,11.0,17.15,86.90193
2018-12-11 10:00:00+00:00,14.0,19.9,75.78634
2018-12-11 11:00:00+00:00,15.0,23.35,64.17866
2018-12-11 12:00:00+00:00,6.0,24.65,60.88801
2018-12-11 13:00:00+00:00,5.0,26.8,53.090633
2018-12-11 14:00:00+00:00,16.0,27.95,44.944855
2018-12-11 15:00:00+00:00,17.0,28.1,41.900665
2018-12-11 16:00:00+00:00,17.0,28.3,41.684975
2018-12-11 17:00:00+00:00,11.0,28.6,39.785015
2018-12-11 18:00:00+00:00,27.0,28.95,37.859432
2018-12-11 19:00:00+00:00,12.0,28.75,39.057148
2018-12-11 20:00:00+00:00,32.0,27.6,53.46208
2018-12-11 21:00:00+00:00,35.0,25.05,76.36116
2018-12-11 22:00:00+00:00,28.0,22.4,80.60344
2018-12-11 23:00:00+00:00,18.0,21.55,77.26163
2018-12-12 00:00:00+00:00,26.0,21.4,61.31954
2018-12-12 01:00:00+00:00,13.0,20.0,73.173706
2018-12-12 02:00:00+00:00,12.0,19.7,75.51129
2018-12-12 03:00:00+00:00,9.0,19.4,78.42629
2018-12-12 04:00:00+00:00,16.0,19.05,80.92796
2018-12-12 05:00:00+00:00,15.0,19.0,77.366165
2018-12-12 06:00:00+00:00,17.0,18.25,75.273544
2018-12-12 07:00:00+00:00,11.0,16.6,84.90473
2018-12-12 08:00:00+00:00,12.0,16.8,84.10543
2018-12-12 09:00:00+00:00,16.0,18.35,80.83558
2018-12-12 10:00:00+00:00,11.0,20.45,72.551315
2018-12-12 11:00:00+00:00,18.0,23.35,63.974407
2018-12-12 12:00:00+00:00,5.0,25.95,55.46761
2018-12-12 13:00:00+00:00,0.0,28.35,47.571243
2018-12-12 14:00:00+00:00,10.0,29.6,39.42051
2018-12-12 15:00:00+00:00,18.0,29.95,36.561695
2018-12-12 16:00:00+00:00,19.0,30.1,36.01273
2018-12-12 17:00:00+00:00,19.0,30.3,35.83443
2018-12-12 18:00:00+00:00,20.0,30.25,36.054432
2018-12-12 19:00:00+00:00,15.0,30.2,36.275784
2018-12-12 20:00:00+00:00,31.0,30.0,36.220173
2018-12-12 21:00:00+00:00,28.0,26.9,64.53518
2018-12-12 22:00:00+00:00,19.0,24.6,77.001816
2018-12-12 23:00:00+00:00,15.0,23.85,77.60714
2018-12-13 00:00:00+00:00,13.0,22.3,79.83808
2018-12-13 01:00:00+00:00,12.0,22.3,76.4088
2018-12-13 02:00:00+00:00,11.0,21.95,68.54439
2018-12-13 03:00:00+00:00,10.0,21.55,66.94462
2018-12-13 04:00:00+00:00,15.0,20.55,73.03571
2018-12-13 05:00:00+00:00,21.0,19.9,75.78634
2018-12-13 06:00:00+00:00,19.0,19.1,78.88703
2018-12-13 07:00:00+00:00,19.0,18.75,81.14819
2018-12-13 08:00:00+00:00,21.0,18.3,84.543304
2018-12-13 09:00:00+00:00,20.0,19.35,81.74594
2018-12-13 10:00:00+00:00,26.0,22.35,69.281685
2018-12-13 11:00:00+00:00,20.0,25.35,56.569393
2018-12-13 12:00:00+00:00,8.0,27.35,51.07759
2018-12-13 13:00:00+00:00,9.0,29.0,45.810593
2018-12-13 14:00:00+00:00,2.0,29.45,40.80311
2018-12-13 15:00:00+00:00,20.0,29.8,39.85983
2018-12-13 16:00:00+00:00,26.0,30.2,38.083675
2018-12-13 17:00:00+00:00,27.0,30.15,40.34364
2018-12-13 18:00:00+00:00,34.0,27.65,66.71769
2018-12-13 19:00:00+00:00,7.0,27.7,62.735172
2018-12-13 20:00:00+00:00,7.0,26.5,74.054115
2018-12-13 21:00:00+00:00,3.0,25.55,77.14523
2018-12-13 22:00:00+00:00,19.0,24.1,85.68109
2018-12-13 23:00:00+00:00,29.0,23.35,89.36397
2018-12-14 00:00:00+00:00,28.0,22.3,94.94415
2018-12-14 01:00:00+00:00,26.0,22.6,92.37591
2018-12-14 02:00:00+00:00,28.0,21.9,93.769394
2018-12-14 03:00:00+00:00,37.0,20.1,96.34807
2018-12-14 04:00:00+00:00,33.0,19.35,97.84308
2018-12-14 05:00:00+00:00,36.0,18.55,99.06489
2018-12-14 06:00:00+00:00,36.0,17.9,99.060265
2018-12-14 07:00:00+00:00,38.0,17.45,98.74442
2018-12-14 08:00:00+00:00,36.0,17.15,98.42909
2018-12-14 09:00:00+00:00,31.0,18.75,93.91851
2018-12-14 10:00:00+00:00,26.0,21.25,81.214195
2018-12-14 11:00:00+00:00,22.0,24.35,69.884445
2018-12-14 12:00:00+00:00,10.0,26.2,61.62677
2018-12-14 13:00:00+00:00,2.0,28.6,51.400322
2018-12-14 14:00:00+00:00,8.0,30.0,43.105774
2018-12-14 15:00:00+00:00,27.0,30.8,37.276325
2018-12-14 16:00:00+00:00,6.0,30.95,36.248737
2018-12-14 17:00:00+00:00,8.0,31.1,35.477486
2018-12-14 18:00:00+00:00,4.0,31.4,34.093388
2018-12-14 19:00:00+00:00,19.0,31.35,33.63897
2018-12-14 20:00:00+00:00,8.0,28.55,64.68458
2018-12-14 21:00:00+00:00,27.0,25.95,69.536766
2018-12-14 22:00:00+00:00,47.0,24.35,79.37796
2018-12-14 23:00:00+00:00,34.0,23.8,85.65119
2018-12-15 00:00:00+00:00,28.0,23.25,84.54752
2018-12-15 01:00:00+00:00,28.0,23.4,74.69036
2018-12-15 02:00:00+00:00,20.0,22.45,74.06451
2018-12-15 03:00:00+00:00,20.0,21.25,82.500374
2018-12-15 04:00:00+00:00,17.0,20.6,84.25974
2018-12-15 05:00:00+00:00,14.0,20.0,86.61909
2018-12-15 06:00:00+00:00,13.0,20.8,81.156166
2018-12-15 07:00:00+00:00,12.0,20.4,83.18167
2018-12-15 08:00:00+00:00,15.0,19.4,87.38724
2018-12-15 09:00:00+00:00,19.0,21.45,77.246414
2018-12-15 10:00:00+00:00,26.0,24.0,67.443146
2018-12-15 11:00:00+00:00,26.0,26.85,59.683224
2018-12-15 12:00:00+00:00,8.0,28.9,50.354836
2018-12-15 13:00:00+00:00,3.0,30.5,42.559868
2018-12-15 14:00:00+00:00,12.0,31.5,36.63626
2018-12-15 15:00:00+00:00,9.0,32.4,32.530514
2018-12-15 16:00:00+00:00,20.0,32.55,31.53078
2018-12-15 17:00:00+00:00,17.0,30.75,43.585453
2018-12-15 18:00:00+00:00,17.0,29.75,49.320976
2018-12-15 19:00:00+00:00,30.0,29.9,48.74371
2018-12-15 20:00:00+00:00,25.0,27.8,64.92538
2018-12-15 21:00:00+00:00,16.0,27.95,58.64554
2018-12-15 22:00:00+00:00,30.0,26.05,71.95894
2018-12-15 23:00:00+00:00,27.0,25.15,78.27846
2018-12-16 00:00:00+00:00,32.0,24.55,73.269615
2018-12-16 01:00:00+00:00,28.0,23.2,82.98993
2018-12-16 02:00:00+00:00,24.0,22.7,86.604385
2018-12-16 03:00:00+00:00,19.0,21.45,94.0385
2018-12-16 04:00:00+00:00,37.0,20.7,96.66284
2018-12-16 05:00:00+00:00,41.0,20.45,95.169586
2018-12-16 06:00:00+00:00,30.0,20.1,95.15703
2018-12-16 07:00:00+00:00,20.0,19.8,97.24372
2018-12-16 08:00:00+00:00,19.0,19.15,98.760574
2018-12-16 09:00:00+00:00,17.0,20.2,96.35081
2018-12-16 10:00:00+00:00,20.0,21.7,87.59211
2018-12-16 11:00:00+00:00,15.0,23.9,73.61582
2018-12-16 12:00:00+00:00,9.0,25.85,66.144775
2018-12-16 13:00:00+00:00,13.0,27.75,60.829975
2018-12-16 14:00:00+00:00,23.0,29.15,56.25112
2018-12-16 15:00:00+00:00,27.0,30.15,52.283154
2018-12-16 16:00:00+00:00,27.0,30.5,49.826885
2018-12-16 17:00:00+00:00,39.0,30.0,54.3992
2018-12-16 18:00:00+00:00,37.0,27.3,71.52166
2018-12-16 19:00:00+00:00,43.0,26.85,70.786316
2018-12-16 20:00:00+00:00,30.0,26.15,76.297134
2018-12-16 21:00:00+00:00,28.0,25.7,79.320786
2018-12-16 22:00:00+00:00,37.0,24.25,88.619484
2018-12-16 23:00:00+00:00,56.0,23.3,93.54763
2018-12-17 00:00:00+00:00,46.0,22.7,91.817055
2018-12-17 01:00:00+00:00,56.0,22.45,93.50751
2018-12-17 02:00:00+00:00,43.0,22.15,95.815094
2018-12-17 03:00:00+00:00,35.0,21.45,97.576775
2018-12-17 04:00:00+00:00,33.0,21.15,98.77916
2018-12-17 05:00:00+00:00,31.0,20.85,99.38653
2018-12-17 06:00:00+00:00,51.0,21.25,99.388374
2018-12-17 07:00:00+00:00,58.0,21.35,99.38884
2018-12-17 08:00:00+00:00,33.0,21.65,98.783745
2018-12-17 09:00:00+00:00,29.0,21.65,99.086586
2018-12-17 10:00:00+00:00,20.0,22.15,95.52211
2018-12-17 11:00:00+00:00,18.0,23.8,84.86648
2018-12-17 12:00:00+00:00,9.0,26.55,72.26911
2018-12-17 13:00:00+00:00,9.0,28.75,64.33132
2018-12-17 14:00:00+00:00,12.0,30.25,56.34262
2018-12-17 15:00:00+00:00,24.0,31.4,48.528156
2018-12-17 16:00:00+00:00,14.0,31.9,45.43643
2018-12-17 17:00:00+00:00,9.0,31.3,48.35108
2018-12-17 18:00:00+00:00,21.0,29.65,55.333878
2018-12-17 19:00:00+00:00,10.0,27.35,65.43453
2018-12-17 20:00:00+00:00,22.0,27.85,63.745403
2018-12-17 21:00:00+00:00,25.0,27.85,63.745403
2018-12-17 22:00:00+00:00,34.0,26.25,73.78578
2018-12-17 23:00:00+00:00,41.0,25.65,76.45386
2018-12-18 00:00:00+00:00,34.0,25.5,96.7793
2018-12-18 01:00:00+00:00,37.0,25.2,94.76591
2018-12-18 02:00:00+00:00,15.0,24.9,96.7651
2018-12-18 03:00:00+00:00,8.0,24.1,97.037895
2018-12-18 04:00:00+00:00,13.0,23.55,97.02584
2018-12-18 05:00:00+00:00,16.0,23.5,94.12729
2018-12-18 06:00:00+00:00,22.0,22.6,95.82894
2018-12-18 07:00:00+00:00,18.0,22.6,90.96966
2018-12-18 08:00:00+00:00,14.0,22.0,88.98542
2018-12-18 09:00:00+00:00,14.0,22.5,85.78564
2018-12-18 10:00:00+00:00,4.0,24.4,76.9715
2018-12-18 11:00:00+00:00,5.0,26.7,66.31925
2018-12-18 12:00:00+00:00,5.0,25.7,69.2739
2018-12-18 13:00:00+00:00,9.0,28.25,59.82046
2018-12-18 14:00:00+00:00,10.0,30.35,51.046944
2018-12-18 15:00:00+00:00,1.0,31.65,45.65468
2018-12-18 16:00:00+00:00,22.0,32.7,42.220917
2018-12-18 17:00:00+00:00,10.0,32.7,40.913998
2018-12-18 18:00:00+00:00,11.0,31.9,40.054825
2018-12-18 19:00:00+00:00,10.0,32.1,38.3634
2018-12-18 20:00:00+00:00,11.0,32.05,38.227486
2018-12-18 21:00:00+00:00,19.0,28.05,74.761345
2018-12-18 22:00:00+00:00,29.0,24.55,88.64357
2018-12-18 23:00:00+00:00,35.0,23.65,89.93401
2018-12-19 00:00:00+00:00,24.0,22.35,97.89108
2018-12-19 01:00:00+00:00,43.0,22.45,95.24044
2018-12-19 02:00:00+00:00,24.0,22.25,90.38831
2018-12-19 03:00:00+00:00,13.0,21.95,88.98146
2018-12-19 04:00:00+00:00,10.0,21.6,90.343254
2018-12-19 05:00:00+00:00,7.0,22.05,88.16726
2018-12-19 06:00:00+00:00,12.0,22.75,83.71233
2018-12-19 07:00:00+00:00,15.0,22.7,83.966576
2018-12-19 08:00:00+00:00,20.0,22.05,88.71459
2018-12-19 09:00:00+00:00,17.0,22.15,88.17566
2018-12-19 10:00:00+00:00,14.0,23.0,84.2599
2018-12-19 11:00:00+00:00,3.0,24.55,76.04785
2018-12-19 12:00:00+00:00,13.0,24.5,78.91105
2018-12-19 13:00:00+00:00,2.0,26.4,72.46495
2018-12-19 14:00:00+00:00,13.0,28.05,64.77821
2018-12-19 15:00:00+00:00,22.0,28.85,63.1798
2018-12-19 16:00:00+00:00,32.0,29.1,59.462807
2018-12-19 17:00:00+00:00,28.0,28.8,59.946884
2018-12-19 18:00:00+00:00,31.0,27.75,66.328926
2018-12-19 19:00:00+00:00,29.0,26.6,76.833176
2018-12-19 20:00:00+00:00,35.0,25.85,79.34144
2018-12-19 21:00:00+00:00,24.0,25.15,83.9794
2018-12-19 22:00:00+00:00,16.0,24.0,88.86982
2018-12-19 23:00:00+00:00,23.0,23.6,90.757256
2018-12-20 00:00:00+00:00,26.0,24.1,91.0664
2018-12-20 01:00:00+00:00,31.0,23.75,89.66732
2018-12-20 02:00:00+00:00,32.0,23.05,91.83774
2018-12-20 03:00:00+00:00,16.0,22.55,94.66363
2018-12-20 04:00:00+00:00,24.0,22.15,96.69871
2018-12-20 05:00:00+00:00,15.0,22.1,95.81351
2018-12-20 06:00:00+00:00,15.0,21.95,95.80886
2018-12-20 07:00:00+00:00,12.0,21.8,96.39402
2018-12-20 08:00:00+00:00,21.0,21.35,98.176346
2018-12-20 09:00:00+00:00,20.0,21.6,96.68514
2018-12-20 10:00:00+00:00,14.0,22.5,89.85095
2018-12-20 11:00:00+00:00,13.0,24.45,80.375275
2018-12-20 12:00:00+00:00,18.0,26.25,70.458435
2018-12-20 13:00:00+00:00,2.0,27.75,63.331192
2018-12-20 14:00:00+00:00,22.0,28.8,59.21001
2018-12-20 15:00:00+00:00,20.0,29.15,58.382412
2018-12-20 16:00:00+00:00,16.0,29.7,56.733803
2018-12-20 17:00:00+00:00,22.0,30.3,55.32155
2018-12-20 18:00:00+00:00,8.0,29.05,58.53976
2018-12-20 19:00:00+00:00,11.0,28.45,61.937283
2018-12-20 20:00:00+00:00,12.0,28.45,61.55617
2018-12-20 21:00:00+00:00,15.0,27.9,64.15076
2018-12-20 22:00:00+00:00,28.0,26.6,74.75308
2018-12-20 23:00:00+00:00,26.0,25.6,79.79283
2018-12-21 00:00:00+00:00,23.0,24.75,77.02455
2018-12-21 01:00:00+00:00,30.0,24.5,77.94363
2018-12-21 02:00:00+00:00,27.0,23.8,86.97322
2018-12-21 03:00:00+00:00,44.0,23.35,88.81842
2018-12-21 04:00:00+00:00,33.0,22.2,94.64987
2018-12-21 05:00:00+00:00,13.0,21.8,96.39402
2018-12-21 06:00:00+00:00,16.0,21.95,96.398
2018-12-21 07:00:00+00:00,12.0,22.05,93.776245
2018-12-21 08:00:00+00:00,20.0,21.7,95.214066
2018-12-21 09:00:00+00:00,14.0,22.0,92.62736
2018-12-21 10:00:00+00:00,2.0,22.85,88.77864
2018-12-21 11:00:00+00:00,9.0,24.55,81.63216
2018-12-21 12:00:00+00:00,8.0,24.1,74.3414
2018-12-21 13:00:00+00:00,7.0,25.6,70.33769
2018-12-21 14:00:00+00:00,8.0,26.85,67.17565
2018-12-21 15:00:00+00:00,10.0,28.8,62.397495
2018-12-21 16:00:00+00:00,5.0,30.75,54.584213
2018-12-21 17:00:00+00:00,7.0,31.45,48.089878
2018-12-21 18:00:00+00:00,29.0,31.45,46.46633
2018-12-21 19:00:00+00:00,27.0,31.45,44.051796
2018-12-21 20:00:00+00:00,14.0,31.0,45.053123
2018-12-21 21:00:00+00:00,21.0,29.55,50.523262
2018-12-21 22:00:00+00:00,23.0,26.95,65.14903
2018-12-21 23:00:00+00:00,26.0,25.9,74.63875
2018-12-22 00:00:00+00:00,26.0,23.3,80.222435
2018-12-22 01:00:00+00:00,25.0,23.0,83.99982
2018-12-22 02:00:00+00:00,14.0,22.7,85.54066
2018-12-22 03:00:00+00:00,3.0,22.4,86.57608
2018-12-22 04:00:00+00:00,11.0,22.05,89.818184
2018-12-22 05:00:00+00:00,12.0,21.9,90.08529
2018-12-22 06:00:00+00:00,12.0,21.7,90.3502
2018-12-22 07:00:00+00:00,14.0,21.45,90.894424
2018-12-22 08:00:00+00:00,15.0,21.4,89.49233
2018-12-22 09:00:00+00:00,20.0,22.05,85.74074
2018-12-22 10:00:00+00:00,15.0,24.05,77.15712
2018-12-22 11:00:00+00:00,6.0,26.65,65.288536
2018-12-22 12:00:00+00:00,2.0,27.6,62.13255
2018-12-22 13:00:00+00:00,4.0,29.5,53.770687
2018-12-22 14:00:00+00:00,11.0,30.65,47.430977
2018-12-22 15:00:00+00:00,16.0,31.6,45.214172
2018-12-22 16:00:00+00:00,15.0,27.1,70.39916
2018-12-22 17:00:00+00:00,15.0,28.4,61.735344
2018-12-22 18:00:00+00:00,22.0,27.6,65.48649
2018-12-22 19:00:00+00:00,9.0,28.25,64.42304
2018-12-22 20:00:00+00:00,15.0,27.5,68.5573
2018-12-22 21:00:00+00:00,7.0,26.8,71.43187
2018-12-22 22:00:00+00:00,12.0,25.55,81.75615
2018-12-22 23:00:00+00:00,15.0,25.1,86.041016
2018-12-23 00:00:00+00:00,25.0,23.45,87.476166
2018-12-23 01:00:00+00:00,19.0,23.15,89.62307
2018-12-23 02:00:00+00:00,10.0,22.8,90.14911
2018-12-23 03:00:00+00:00,,22.3,90.39177
2018-12-23 04:00:00+00:00,,22.0,92.34264
2018-12-23 05:00:00+00:00,,21.85,92.05005
2018-12-23 06:00:00+00:00,,21.65,93.469444
2018-12-23 07:00:00+00:00,,21.5,94.33108
2018-12-23 08:00:00+00:00,,21.25,94.90484
2018-12-23 09:00:00+00:00,,21.65,92.32315
2018-12-23 10:00:00+00:00,,22.7,86.337364
2018-12-23 11:00:00+00:00,,22.5,88.47748
2018-12-23 12:00:00+00:00,,22.65,80.63637
2018-12-23 13:00:00+00:00,,22.85,81.16586
2018-12-23 14:00:00+00:00,,24.45,74.6309
2018-12-23 15:00:00+00:00,,25.25,71.150925
2018-12-23 16:00:00+00:00,,26.95,62.961044
2018-12-23 17:00:00+00:00,,27.8,58.793438
2018-12-23 18:00:00+00:00,,25.4,73.41523
2018-12-23 19:00:00+00:00,,25.25,75.456985
2018-12-23 20:00:00+00:00,,24.0,80.56386
2018-12-23 21:00:00+00:00,,23.15,86.11493
2018-12-23 22:00:00+00:00,,22.3,89.28405
2018-12-23 23:00:00+00:00,,22.4,90.398674
2018-12-24 00:00:00+00:00,,21.0,90.86475
2018-12-24 01:00:00+00:00,,20.8,92.27544
2018-12-24 02:00:00+00:00,,20.85,91.99201
2018-12-24 03:00:00+00:00,,20.8,91.13474
2018-12-24 04:00:00+00:00,,20.5,91.685394
2018-12-24 05:00:00+00:00,,20.3,92.24719
2018-12-24 06:00:00+00:00,,19.8,94.84989
2018-12-24 07:00:00+00:00,,19.6,96.03433
2018-12-24 08:00:00+00:00,,19.9,95.74462
2018-12-24 09:00:00+00:00,,20.95,91.42809
2018-12-24 10:00:00+00:00,,21.95,84.67055
2018-12-24 11:00:00+00:00,,22.55,82.65643
2018-12-24 12:00:00+00:00,,23.2,80.95924
2018-12-24 13:00:00+00:00,,24.15,77.651665
2018-12-24 14:00:00+00:00,,23.3,78.49667
2018-12-24 15:00:00+00:00,,23.45,79.74645
2018-12-24 16:00:00+00:00,,24.2,81.58844
2018-12-24 17:00:00+00:00,,23.35,85.86986
2018-12-24 18:00:00+00:00,,22.8,85.02355
2018-12-24 19:00:00+00:00,,22.8,79.40958
2018-12-24 20:00:00+00:00,,22.1,82.86063
2018-12-24 21:00:00+00:00,,21.0,86.9851
2018-12-24 22:00:00+00:00,,20.2,89.121506
2018-12-24 23:00:00+00:00,,19.95,89.66315
2018-12-25 00:00:00+00:00,,19.65,90.774864
2018-12-25 01:00:00+00:00,,19.2,93.93877
2018-12-25 02:00:00+00:00,,19.0,94.81914
2018-12-25 03:00:00+00:00,,18.85,95.11176
2018-12-25 04:00:00+00:00,,18.65,95.40416
2018-12-25 05:00:00+00:00,,18.65,93.914
2018-12-25 06:00:00+00:00,,18.5,95.39901
2018-12-25 07:00:00+00:00,,18.7,93.32614
2018-12-25 08:00:00+00:00,,18.6,93.321205
2018-12-25 09:00:00+00:00,,18.85,92.16433
2018-12-25 10:00:00+00:00,,19.6,86.580986
2018-12-25 11:00:00+00:00,,20.05,82.61586
2018-12-25 12:00:00+00:00,,21.1,81.45092
2018-12-25 13:00:00+00:00,,22.25,73.797226
2018-12-25 14:00:00+00:00,,22.55,72.00694
2018-12-25 15:00:00+00:00,,22.95,71.8519
2018-12-25 16:00:00+00:00,,23.65,70.41296
2018-12-25 17:00:00+00:00,,22.55,80.62321
2018-12-25 18:00:00+00:00,,22.35,76.41659
2018-12-25 19:00:00+00:00,,21.85,79.77654
2018-12-25 20:00:00+00:00,,20.9,82.97859
2018-12-25 21:00:00+00:00,,20.45,85.31069
2018-12-25 22:00:00+00:00,,19.4,91.330826
2018-12-25 23:00:00+00:00,,19.25,91.32129
2018-12-26 00:00:00+00:00,,19.4,87.11136
2018-12-26 01:00:00+00:00,,19.5,86.84563
2018-12-26 02:00:00+00:00,,19.35,85.73837
2018-12-26 03:00:00+00:00,,18.75,89.00713
2018-12-26 04:00:00+00:00,,18.45,90.69379
2018-12-26 05:00:00+00:00,,18.3,92.1326
2018-12-26 06:00:00+00:00,,18.05,92.41082
2018-12-26 07:00:00+00:00,,17.55,95.66911
2018-12-26 08:00:00+00:00,,17.3,96.270515
2018-12-26 09:00:00+00:00,,18.25,93.59947
2018-12-26 10:00:00+00:00,,19.8,84.43823
2018-12-26 11:00:00+00:00,,21.2,75.51379
2018-12-26 12:00:00+00:00,,21.15,74.07891
2018-12-26 13:00:00+00:00,,22.75,68.702
2018-12-26 14:00:00+00:00,,23.5,65.033325
2018-12-26 15:00:00+00:00,7.0,24.35,62.386032
2018-12-26 16:00:00+00:00,14.0,24.85,63.09295
2018-12-26 17:00:00+00:00,17.0,25.3,62.20402
2018-12-26 18:00:00+00:00,28.0,24.1,70.05643
2018-12-26 19:00:00+00:00,33.0,22.2,79.824394
2018-12-26 20:00:00+00:00,36.0,21.5,80.99162
2018-12-26 21:00:00+00:00,21.0,20.6,82.16189
2018-12-26 22:00:00+00:00,33.0,19.7,86.317505
2018-12-26 23:00:00+00:00,28.0,19.65,85.76867
2018-12-27 00:00:00+00:00,20.0,19.4,89.62196
2018-12-27 01:00:00+00:00,12.0,18.85,93.33355
2018-12-27 02:00:00+00:00,13.0,18.65,94.50761
2018-12-27 03:00:00+00:00,6.0,18.4,96.30126
2018-12-27 04:00:00+00:00,18.0,18.2,96.90457
2018-12-27 05:00:00+00:00,10.0,17.9,96.89757
2018-12-27 06:00:00+00:00,10.0,17.6,95.9744
2018-12-27 07:00:00+00:00,8.0,16.95,97.80349
2018-12-27 08:00:00+00:00,4.0,16.75,98.11178
2018-12-27 09:00:00+00:00,10.0,17.9,93.880005
2018-12-27 10:00:00+00:00,8.0,19.45,84.66812
2018-12-27 11:00:00+00:00,7.0,20.75,77.13968
2018-12-27 12:00:00+00:00,3.0,23.35,65.20852
2018-12-27 13:00:00+00:00,7.0,25.05,56.85821
2018-12-27 14:00:00+00:00,8.0,26.05,51.066475
2018-12-27 15:00:00+00:00,9.0,26.75,49.95288
2018-12-27 16:00:00+00:00,17.0,25.6,62.663956
2018-12-27 17:00:00+00:00,29.0,25.5,65.66059
2018-12-27 18:00:00+00:00,23.0,24.45,70.78303
2018-12-27 19:00:00+00:00,24.0,24.15,70.50638
2018-12-27 20:00:00+00:00,25.0,22.6,79.87896
2018-12-27 21:00:00+00:00,24.0,21.95,80.79662
2018-12-27 22:00:00+00:00,24.0,21.05,84.839386
2018-12-27 23:00:00+00:00,21.0,21.0,85.63518
2018-12-28 00:00:00+00:00,15.0,19.6,91.34344
2018-12-28 01:00:00+00:00,15.0,19.45,92.48864
2018-12-28 02:00:00+00:00,17.0,19.1,95.7191
2018-12-28 03:00:00+00:00,8.0,18.65,97.21977
2018-12-28 04:00:00+00:00,5.0,18.3,97.51871
2018-12-28 05:00:00+00:00,13.0,17.9,98.12826
2018-12-28 06:00:00+00:00,9.0,18.1,98.131065
2018-12-28 07:00:00+00:00,8.0,17.45,99.05699
2018-12-28 08:00:00+00:00,6.0,16.95,99.68357
2018-12-28 09:00:00+00:00,12.0,18.1,96.59714
2018-12-28 10:00:00+00:00,9.0,19.7,87.967155
2018-12-28 11:00:00+00:00,9.0,22.1,75.6589
2018-12-28 12:00:00+00:00,3.0,24.5,67.33179
2018-12-28 13:00:00+00:00,3.0,25.95,60.609493
2018-12-28 14:00:00+00:00,12.0,27.1,55.927315
2018-12-28 15:00:00+00:00,3.0,28.65,50.929104
2018-12-28 16:00:00+00:00,13.0,25.2,68.32058
2018-12-28 17:00:00+00:00,33.0,26.25,66.021454
2018-12-28 18:00:00+00:00,14.0,24.85,71.74441
2018-12-28 19:00:00+00:00,5.0,24.3,76.244545
2018-12-28 20:00:00+00:00,7.0,24.4,73.47205
2018-12-28 21:00:00+00:00,8.0,23.35,79.73279
2018-12-28 22:00:00+00:00,26.0,22.1,85.74574
2018-12-28 23:00:00+00:00,29.0,21.65,86.77458
2018-12-29 00:00:00+00:00,23.0,21.25,90.03881
2018-12-29 01:00:00+00:00,11.0,20.95,88.90236
2018-12-29 02:00:00+00:00,22.0,20.3,91.67327
2018-12-29 03:00:00+00:00,32.0,19.15,97.53461
2018-12-29 04:00:00+00:00,26.0,18.45,98.75394
2018-12-29 05:00:00+00:00,14.0,17.95,99.06058
2018-12-29 06:00:00+00:00,17.0,18.05,99.0613
2018-12-29 07:00:00+00:00,24.0,18.0,99.37308
2018-12-29 08:00:00+00:00,24.0,18.2,100.0
2018-12-29 09:00:00+00:00,20.0,18.35,97.82671
2018-12-29 10:00:00+00:00,21.0,18.4,98.753494
2018-12-29 11:00:00+00:00,21.0,20.1,91.08956
2018-12-29 12:00:00+00:00,9.0,23.0,72.54317
2018-12-29 13:00:00+00:00,3.0,24.8,66.76105
